city,hotel_name,hotel_url,hotel_address,hotel_latitude,hotel_longitude,hotel_score,hotel_description,id,city_new_name,lat_city,lon_city,daily_temperature,wind,rain,weather_score
Avignon,Hotel d'Angleterre,https://www.booking.com/hotel/fr/d-angleterre-avignon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9hdmlnbm9uSA1YBGhNiAEBmAENuAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKy4IekBsACAdICJDhiYzdkOGFkLTNkNDMtNDBmOC05ZWFkLTZiM2I0MDQ5Yzc2ONgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=bb286b1902fd02c1&srepoch=1686237235&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"29 boulevard Raspail, 84000 Avignon, France",43.94461632,4.80061233,7.6,"[""Situé dans le centre-ville d'Avignon, l'Hôtel d'Angleterre dispose d'une connexion Wi-Fi gratuite et d'une réception ouverte 24h/24. La gare d'Avignon-Centre est accessible en 10 minutes à pied.\nLes chambres climatisées disposent d'une télévision par satellite à écran plat et d'une salle de bains privative. Elles affichent une décoration de style contemporain.\nUn petit-déjeuner continental est servi tous les jours dans le coin salon. L'hôtel met également à disposition des journaux et des rafraîchissements tout au long de la journée.\nLe Pont d'Avignon se trouve à 1,2 km de l’Hôtel d'Angleterre. L'aéroport d'Avignon-Provence, le plus proche, est implanté à 10 km.""]",22,Avignon,43.9492493,4.8059012,"[26.17, 25.75, 25.74, 26.47, 27.31, 30.41, 29.32]","[5.26, 7.79, 10.16, 10.11, 7.43, 5.92, 7.33]","[0.96, 0.93, 0, 0, 0, 0, 0.29]",50.451
Avignon,Aparthotel Adagio Access Avignon,https://www.booking.com/hotel/fr/citea-avignon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9hdmlnbm9uSA1YBGhNiAEBmAENuAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKy4IekBsACAdICJDhiYzdkOGFkLTNkNDMtNDBmOC05ZWFkLTZiM2I0MDQ5Yzc2ONgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=bb286b1902fd02c1&srepoch=1686237235&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"6 Avenue de la Gare, 84000 Avignon, France",43.92623117,4.78592724,7.5,"['L’Aparthotel Adagio Access Avignon se situe près de la gare TGV d’Avignon, à seulement 10 minutes en voiture du centre-ville. Cette résidence propose des appartements et des studios dotés de la climatisation et d’une kitchenette bien équipée.\n\nLes hébergements affichent une décoration sobre. Les logements comprennent une télévision par satellite, une connexion Internet gratuite et une salle de bains privative.\n\nLors de votre séjour, vous pourrez déguster un petit-déjeuner dans la charmante salle à manger de l’établissement. Toutes les chambres sont desservies par un ascenseur.\n\nVous séjournerez à moins de 10 minutes de route du palais des Papes et du pont d’Avignon. Moyennant des frais supplémentaires, vous bénéficierez d’un parking sur place (sans possibilité de réservation).']",22,Avignon,43.9492493,4.8059012,"[26.17, 25.75, 25.74, 26.47, 27.31, 30.41, 29.32]","[5.26, 7.79, 10.16, 10.11, 7.43, 5.92, 7.33]","[0.96, 0.93, 0, 0, 0, 0, 0.29]",50.451
Avignon,ibis Avignon Centre Gare,https://www.booking.com/hotel/fr/ibis-avignon-centre-gare.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9hdmlnbm9uSA1YBGhNiAEBmAENuAEHyAEM2AEB6AEB-AEDiAIBqAIDuAKy4IekBsACAdICJDhiYzdkOGFkLTNkNDMtNDBmOC05ZWFkLTZiM2I0MDQ5Yzc2ONgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=bb286b1902fd02c1&srepoch=1686237235&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"42 boulevard Saint Roch, 84000 Avignon, France",43.94229069,4.80727434,7.5,"[""L'ibis Avignon Centre Gare est situé au cœur d'Avignon, à seulement 50 mètres de la gare. Il met à votre disposition une réception ouverte 24h/24, un bar, une connexion Wi-Fi gratuite et une sélection de journaux. Des places de stationnement sont disponibles dans le parking public payant de la gare, juste à côté de l'hôtel.\n\nClimatisées, les chambres comprennent une armoire et une télévision par câble à écran plat. Leur salle de bains privative est pourvue d'une douche. Du matériel de repassage et fourni.\n\nServi chaque matin, le petit-déjeuner buffet composé de plats sucrés et salés inclut des œufs, de la salade de fruits, des yaourts ainsi que des jus de fruits. Des madeleines, des viennoiseries cuites sur place, des boissons chaudes et un fruit à emporter sont également proposés. En dehors des horaires réguliers, vous aurez la possibilité de déguster un petit-déjeuner plus léger à partir de 4h00.\n\nCet hôtel possède un restaurant à la carte et vous pourrez vous détendre autour d'un verre au bar sur place.\n\nPlusieurs sites touristiques célèbres tels que le palais des Papes ou le pont Saint-Bénézet (pont d'Avignon) sont à moins de 1 km. Le pont du Gard est à 30 km. Enfin, l'ibis Avignon Centre se situe à 3 km de la gare TGV d'Avignon.""]",22,Avignon,43.9492493,4.8059012,"[26.17, 25.75, 25.74, 26.47, 27.31, 30.41, 29.32]","[5.26, 7.79, 10.16, 10.11, 7.43, 5.92, 7.33]","[0.96, 0.93, 0, 0, 0, 0, 0.29]",50.451
Uzes,Uzès centre la TERRASSE des CAPUCINES avec Garage privée,https://www.booking.com/hotel/fr/uzes-centre-la-terrasse-des-capucines-avec-garage-privee.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF91esOoc0gNWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gCud-HpAbAAgHSAiQzNjkxMThhZC02MDZjLTQxMWEtYThmZi1hOGFmMTA5YzNiMjLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=2e796adc639900c2&srepoch=1686237114&from=searchresults#hotelTmpl,"5 Rue Joseph Lacroix, 30700 Uzès, France",44.0130898,4.4134954,10.0,"[""Situé à Uzès, à 38 km de la gare centrale d'Avignon, à 40 km du palais des Papes et de la gare TGV d'Avignon, l'Uzès centre la TERRASSE des CAPUCINES avec Garage privée propose un hébergement avec un balcon et une connexion Wi-Fi gratuite. Situé à 31 km du parc des expositions de Nîmes, il dispose d'une terrasse et d'un parking privé gratuit.\n\nCet appartement climatisé comprend une chambre, une télévision par câble à écran plat, un coin repas, une cuisine avec réfrigérateur et un salon. Les serviettes et le linge de lit sont fournis.\n\nUn service de location de vélos est assuré sur place pour vous permettre de partir à la découverte des environs.\n\nVous séjournerez à 14 km du pont du Gard et à 48 km du parc des expositions d'Avignon. L'aéroport de Nîmes-Garons, le plus proche, est implanté à 35 km.""]",23,Uzes,44.0121279,4.4196718,"[25.18, 25.13, 26.36, 26.85, 26.8, 28.77, 27.72]","[4.22, 5.59, 7.13, 7.44, 7.86, 6.36, 7.56]","[0.92, 0.88, 0, 0, 0, 0, 0.51]",49.747
Uzes,Bon Jour Uzès,https://www.booking.com/hotel/fr/bon-jour-uzes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF91esOoc0gNWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gCud-HpAbAAgHSAiQzNjkxMThhZC02MDZjLTQxMWEtYThmZi1hOGFmMTA5YzNiMjLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=2e796adc639900c2&srepoch=1686237114&from=searchresults#hotelTmpl,"2ème 2 Rue Pelisserie, 30700 Uzès, France",44.0121968,4.41912483,9.6,"[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Bon Jour Uzès ! Connectez-vous pour économiser.\nDoté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, le Bon Jour Uzès est un hébergement situé à Uzès. Cet appartement se trouve à 32 km du parc des expositions de Nîmes et à 38 km de la gare centrale d'Avignon.\nCet appartement climatisé comprend 2 chambres, un salon, une kitchenette entièrement équipée avec un réfrigérateur et une machine à café ainsi qu'une salle de bains avec un bidet et une douche. Les serviettes et le linge de lit sont fournis.\nVous séjournerez à 40 km du palais des Papes et à 41 km de la gare TGV d'Avignon. L'aéroport le plus proche, celui de Nîmes-Garons, est situé à 35 km.""]",23,Uzes,44.0121279,4.4196718,"[25.18, 25.13, 26.36, 26.85, 26.8, 28.77, 27.72]","[4.22, 5.59, 7.13, 7.44, 7.86, 6.36, 7.56]","[0.92, 0.88, 0, 0, 0, 0, 0.51]",49.747
Uzes,L’inattendu,https://www.booking.com/hotel/fr/inattendu-uzes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF91esOoc0gNWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gCud-HpAbAAgHSAiQzNjkxMThhZC02MDZjLTQxMWEtYThmZi1hOGFmMTA5YzNiMjLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=2e796adc639900c2&srepoch=1686237114&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7 Rue Pelisserie, 30700 Uzès, France",44.0120504,4.4192438,9.5,"[""Situé à Uzès, à 31 km du parc des expositions de Nîmes et à 38 km de la gare centrale d'Avignon, l'établissement L'inattendu propose une connexion Wi-Fi gratuite et la climatisation. Vous pourrez pratiquer des activités telles que la randonnée, la pêche et le vélo dans les environs.\n\nCet appartement comprend 2 chambres, une télévision par satellite à écran plat, un lave-linge et 2 salles de bains pourvues d'une douche. Sa cuisine est équipée d'un four et d'un réfrigérateur. Les serviettes et le linge de lit sont fournis.\n\nVous séjournerez à 40 km du palais des papes et de la gare TGV d'Avignon. L'aéroport de Nîmes-Garons, le plus proche, est implanté à 35 km.""]",23,Uzes,44.0121279,4.4196718,"[25.18, 25.13, 26.36, 26.85, 26.8, 28.77, 27.72]","[4.22, 5.59, 7.13, 7.44, 7.86, 6.36, 7.56]","[0.92, 0.88, 0, 0, 0, 0, 0.51]",49.747
Uzes,Le petit Cocoon d'Uzès.,https://www.booking.com/hotel/fr/le-petit-cocoon-d-uzes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF91esOoc0gNWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gCud-HpAbAAgHSAiQzNjkxMThhZC02MDZjLTQxMWEtYThmZi1hOGFmMTA5YzNiMjLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=2e796adc639900c2&srepoch=1686237114&from=searchresults#hotelTmpl,"14 Rue Saint-Julien, 30700 Uzès, France",44.0126987,4.4219266,9.5,"[""Le petit Cocoon d'Uzès. Il est situé à Uzès, à 38 km de la gare centrale d'Avignon, à 40 km du palais des Papes et à 41 km de la gare TGV d'Avignon. Situé à 32 km du parc des expositions de Nîmes, il propose une connexion Wi-Fi gratuite et un service de concierge.\nCet appartement climatisé comprend une chambre, une télévision à écran plat ainsi qu'une cuisine équipée d'un réfrigérateur et d'un lave-vaisselle. Les serviettes et le linge de lit sont fournis.\nVous séjournerez à 14 km du pont du Gard et à 48 km du parc des expositions d'Avignon. L'aéroport le plus proche, celui de Nîmes-Garons, est situé à 35 km.""]",23,Uzes,44.0121279,4.4196718,"[25.18, 25.13, 26.36, 26.85, 26.8, 28.77, 27.72]","[4.22, 5.59, 7.13, 7.44, 7.86, 6.36, 7.56]","[0.92, 0.88, 0, 0, 0, 0, 0.51]",49.747
Uzes,La Villa Léa,https://www.booking.com/hotel/fr/la-villa-lea.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF91esOoc0gNWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gCud-HpAbAAgHSAiQzNjkxMThhZC02MDZjLTQxMWEtYThmZi1hOGFmMTA5YzNiMjLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=2e796adc639900c2&srepoch=1686237114&from=searchresults#hotelTmpl,"10,rue léa Jonquet, 30700 Uzès, France",44.0143623,4.41091965,9.2,"['Dotée d’une piscine extérieure et d’une terrasse bien exposée, La Villa Léa propose des hébergements à Uzès, en Occitanie. Elle possède également un parc aquatique et un bar-restaurant.\n\nToutes les chambres disposent d’une télévision à écran plat, et certaines offrent une vue sur la piscine ou le jardin. Un sèche-cheveux, des peignoirs et des articles de toilette gratuits sont fournis. Une connexion Wi-Fi est disponible gratuitement dans l’ensemble de l’établissement.\n\nCette chambre d’hôtes possède également un salon commun.\n\nVous aurez la possibilité de jouer au tennis sur place. La Villa Léa se trouve à 20 km de Nîmes et à 33 km d’Avignon. L’aéroport le plus proche, celui d’Avignon-Provence, est situé à 41 km.']",23,Uzes,44.0121279,4.4196718,"[25.18, 25.13, 26.36, 26.85, 26.8, 28.77, 27.72]","[4.22, 5.59, 7.13, 7.44, 7.86, 6.36, 7.56]","[0.92, 0.88, 0, 0, 0, 0, 0.51]",49.747
Uzes,Appartement Ulysse,https://www.booking.com/hotel/fr/appartement-ulysse-uzes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF91esOoc0gNWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gCud-HpAbAAgHSAiQzNjkxMThhZC02MDZjLTQxMWEtYThmZi1hOGFmMTA5YzNiMjLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=2e796adc639900c2&srepoch=1686237114&from=searchresults#hotelTmpl,"1 Rue Saint-Julien, 30700 Uzès, France",44.0132239,4.4222682,9.2,"[""Situé à 32 km du parc des expositions de Nîmes et à 38 km de la gare centrale d'Avignon, l'Appartement Ulysse propose une connexion Wi-Fi gratuite et un jardin. Cet appartement se trouve à 48 km du parc des expositions d'Avignon et à 14 km du pont du Gard.\n\nCet appartement climatisé comprend une chambre séparée, une salle de bains ainsi qu'une cuisine entièrement équipée avec un réfrigérateur et un lave-vaisselle. Les serviettes et le linge de lit sont fournis.\n\nVous séjournerez à 40 km du palais des Papes et à 41 km de la gare TGV d'Avignon. L'aéroport le plus proche, celui de Nîmes-Garons, est situé à 35 km.""]",23,Uzes,44.0121279,4.4196718,"[25.18, 25.13, 26.36, 26.85, 26.8, 28.77, 27.72]","[4.22, 5.59, 7.13, 7.44, 7.86, 6.36, 7.56]","[0.92, 0.88, 0, 0, 0, 0, 0.51]",49.747
Uzes,La petite hostellerie,https://www.booking.com/hotel/fr/la-petite-hostellerie-uzes1.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF91esOoc0gNWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gCud-HpAbAAgHSAiQzNjkxMThhZC02MDZjLTQxMWEtYThmZi1hOGFmMTA5YzNiMjLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=2e796adc639900c2&srepoch=1686237114&from=searchresults#hotelTmpl,"6 Rue de la Grande Bourgade, 30700 Uzès, France",44.0108258,4.4177601,9.0,"[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement La petite hostellerie ! Connectez-vous pour économiser.\nSitué à Uzès, à moins de 38 km de la gare centrale d'Avignon et à 39 km du palais des papes, l'établissement La petite hostellerie propose des hébergements avec connexion Wi-Fi gratuite dans l'ensemble de ses locaux. L'établissement se trouve à environ 40 km de la gare TGV d'Avignon, à 48 km du parc des expositions d'Avignon et à 13 km du pont du Gard. Cet établissement non-fumeurs se trouve à 31 km du parc des expositions de Nîmes.\n\nLes logements de cette maison d'hôtes sont équipés d'une machine à café. Leur salle de bains privative est pourvue d'une douche, d'articles de toilette gratuits et d'un sèche-cheveux. Les chambres sont équipées de la climatisation, d'un coffre-fort et d'une télévision à écran plat.\n\nParlant français et anglais, le personnel de la réception se fera un plaisir de vous fournir des informations pratiques sur la région.\n\nVous séjournerez à 39 km du pont d'Avignon. L'aéroport de Nîmes-Garons, le plus proche, est implanté à 34 km.""]",23,Uzes,44.0121279,4.4196718,"[25.18, 25.13, 26.36, 26.85, 26.8, 28.77, 27.72]","[4.22, 5.59, 7.13, 7.44, 7.86, 6.36, 7.56]","[0.92, 0.88, 0, 0, 0, 0, 0.51]",49.747
Uzes,DOMITYS REGALECIA,https://www.booking.com/hotel/fr/domitys-regalecia.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF91esOoc0gNWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gCud-HpAbAAgHSAiQzNjkxMThhZC02MDZjLTQxMWEtYThmZi1hOGFmMTA5YzNiMjLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=2e796adc639900c2&srepoch=1686237114&from=searchresults#hotelTmpl,"Impasse Baptiste Marcet, 30700 Uzès, France",44.00972373,4.41112954,9.0,"[""Situé à Uzès, à 31 km du parc des expositions de Nîmes et à 38 km de la gare centrale d'Avignon, le DOMITYS REGALECIA propose des hébergements avec une connexion Wi-Fi gratuite, un jardin avec une terrasse, une salle de sport et un sauna.\n\nTous les logements comprennent une cuisine entièrement équipée avec une table à manger, une télévision par satellite à écran plat ainsi qu'une salle de bains privative pourvue d'une douche, d'un sèche-cheveux et de chaussons. Un réfrigérateur, un micro-ondes, un grille-pain et une bouilloire sont également fournis.\n\nUn petit-déjeuner continental est servi tous les matins sur place.\n\nVous pourrez nager dans la piscine intérieure ou partir en randonnée dans les environs.\n\nLe DOMITYS REGALECIA se trouve à 40 km du palais des Papes et de la gare TGV d'Avignon. L'aéroport de Nîmes-Garons, le plus proche, est implanté à 35 km.""]",23,Uzes,44.0121279,4.4196718,"[25.18, 25.13, 26.36, 26.85, 26.8, 28.77, 27.72]","[4.22, 5.59, 7.13, 7.44, 7.86, 6.36, 7.56]","[0.92, 0.88, 0, 0, 0, 0, 0.51]",49.747
Uzes,Le trente trois,https://www.booking.com/hotel/fr/le-trente-trois.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF91esOoc0gNWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gCud-HpAbAAgHSAiQzNjkxMThhZC02MDZjLTQxMWEtYThmZi1hOGFmMTA5YzNiMjLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=2e796adc639900c2&srepoch=1686237114&from=searchresults#hotelTmpl,"33 Rue de la Petite Bourgade, 30700 Uzès, France",44.00964195,4.41788524,9.0,"[""Situé à Uzès, à 31 km du parc des expositions de Nîmes et à 38 km de la gare centrale d'Avignon, Le trente trois offre une vue sur la ville et dispose d'une connexion Wi-Fi gratuite.\nLes logements comprennent une télévision à écran plat ainsi qu'une salle de bains privative pourvue d'une baignoire ou d'une douche et d'articles de toilette gratuits. Leur kitchenette est équipée d'un réfrigérateur, de plaques de cuisson et d'un grille-pain.\nVous séjournerez à 39 km du palais des Papes et à 40 km de la gare TGV d'Avignon. L'aéroport le plus proche, celui de Nîmes-Garons, est situé à 34 km.""]",23,Uzes,44.0121279,4.4196718,"[25.18, 25.13, 26.36, 26.85, 26.8, 28.77, 27.72]","[4.22, 5.59, 7.13, 7.44, 7.86, 6.36, 7.56]","[0.92, 0.88, 0, 0, 0, 0, 0.51]",49.747
Uzes,appartement 3 min a pied du centre d'Uzès parking piscine,https://www.booking.com/hotel/fr/mas-des-oliviers-uzes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF91esOoc0gNWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gCud-HpAbAAgHSAiQzNjkxMThhZC02MDZjLTQxMWEtYThmZi1hOGFmMTA5YzNiMjLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=2e796adc639900c2&srepoch=1686237114&from=searchresults#hotelTmpl,"1 rue des cedres, 30700 Uzès, France",44.012765,4.414323,8.9,"[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement appartement 3 min a pied du centre d'Uzès parking piscine ! Connectez-vous pour économiser.\nDoté d'une terrasse, l'Appartement 3 min a pied du centre d'Uzès parking piscine est situé à Uzès, à 38 km de la gare centrale d'Avignon, à 40 km du palais des Papes et de la gare TGV d'Avignon. Cet hébergement climatisé se trouve à 31 km du parc des expositions de Nîmes. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé sur place.\nDoté d'un lecteur DVD, l'appartement comprend une cuisine avec un réfrigérateur, un four et un lave-vaisselle, un salon avec des coins salon et repas, 2 chambres ainsi que 2 salles de bains avec une douche et une baignoire. Les serviettes et le linge de lit sont fournis.\nVous séjournerez à 14 km du pont du Gard et à 48 km du parc des expositions d'Avignon. L'aéroport le plus proche, celui de Nîmes-Garons, est situé à 35 km.""]",23,Uzes,44.0121279,4.4196718,"[25.18, 25.13, 26.36, 26.85, 26.8, 28.77, 27.72]","[4.22, 5.59, 7.13, 7.44, 7.86, 6.36, 7.56]","[0.92, 0.88, 0, 0, 0, 0, 0.51]",49.747
Uzes,Hôtel Le Saint-Geniès,https://www.booking.com/hotel/fr/le-saint-genies.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF91esOoc0gNWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gCud-HpAbAAgHSAiQzNjkxMThhZC02MDZjLTQxMWEtYThmZi1hOGFmMTA5YzNiMjLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=2e796adc639900c2&srepoch=1686237114&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Chemin de Saint-Geniès, 30700 Uzès, France",44.02305334,4.42047223,8.8,"[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Le Saint-Geniès ! Connectez-vous pour économiser.\nCet hôtel à la gestion familiale est situé au cœur d'un jardin, dans un quartier résidentiel paisible à 1,5 km du centre historique d'Uzès. Il comprend une piscine extérieure et offre de belles vues sur la campagne.\nL'hôtel Le Saint-Geniès dispose de confortables chambres insonorisées dotées de la climatisation et d'une télévision par câble à écran plat. Les salles de bains privatives disposent d'un sèche-cheveux et d'une douche.\nTous les matins, l'hôtel Le Saint-Geniès vous servira un petit-déjeuner buffet complet que vous pourrez déguster sur la terrasse. Vous pourrez également vous détendre sur la terrasse bien exposée près de la piscine.\nL'hôtel Saint-Geniès met à votre disposition une connexion Wi-Fi gratuite dans votre chambre. L'établissement se trouve à 30 km de Nîmes, à 16 km du Pont du Gard et à 30 minutes de route d'Avignon. Un parking public est disponible gratuitement sur place.""]",23,Uzes,44.0121279,4.4196718,"[25.18, 25.13, 26.36, 26.85, 26.8, 28.77, 27.72]","[4.22, 5.59, 7.13, 7.44, 7.86, 6.36, 7.56]","[0.92, 0.88, 0, 0, 0, 0, 0.51]",49.747
Uzes,Boutique Hôtel Entraigues,https://www.booking.com/hotel/fr/entraigues-uzes2.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF91esOoc0gNWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gCud-HpAbAAgHSAiQzNjkxMThhZC02MDZjLTQxMWEtYThmZi1hOGFmMTA5YzNiMjLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=2e796adc639900c2&srepoch=1686237114&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"4 place de l'Evêché, Rue de la Calade, 30700 Uzès, France",44.01246437,4.42180011,8.8,"[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Boutique Hôtel Entraigues ! Connectez-vous pour économiser.\nDoté d’une piscine extérieure, le Boutique Hôtel Entraigues vous accueille à Uzès, dans le Languedoc-Roussillon, à 32 km d’Avignon. Il possède une terrasse bien exposée et offre une vue sur la ville. Une connexion Wi-Fi est disponible gratuitement dans l’ensemble de l’établissement, et vous pourrez profiter d’un parking privé sur place moyennant des frais supplémentaires et sous réserve de disponibilité.\n\nLes chambres sont climatisées et disposent d’une télévision par câble à écran plat ainsi que d’un plateau/bouilloire. Certaines comportent une terrasse, un patio ou un coin salon où vous pourrez vous détendre après une journée bien remplie.\n\nVous trouverez plusieurs restaurants à moins de 2 minutes de marche.\n\nVous aurez la possibilité de pratiquer différentes activités dans les environs, telles que le golf et le vélo. L’Hôtel Entraigues est à 20 km de Nîmes et à 41 km d’Arles. L’aéroport d’Avignon-Provence est, quant à lui, situé à 40 km.""]",23,Uzes,44.0121279,4.4196718,"[25.18, 25.13, 26.36, 26.85, 26.8, 28.77, 27.72]","[4.22, 5.59, 7.13, 7.44, 7.86, 6.36, 7.56]","[0.92, 0.88, 0, 0, 0, 0, 0.51]",49.747
Uzes,Studio refait à neuf cœur d’Uzès,https://www.booking.com/hotel/fr/studio-refait-a-neuf-coeur-d-uzes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF91esOoc0gNWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gCud-HpAbAAgHSAiQzNjkxMThhZC02MDZjLTQxMWEtYThmZi1hOGFmMTA5YzNiMjLYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=2e796adc639900c2&srepoch=1686237114&from=searchresults#hotelTmpl,"12 Rue de la Trompe, 30700 Uzès, France",44.00920802,4.41763152,8.7,"[""Situé à Uzès, à 31 km du parc des expositions de Nîmes et à 38 km de la gare centrale d'Avignon, le Studio refait à neuf cœur d'Uzès propose une connexion Wi-Fi gratuite et la climatisation. Offrant une vue sur la ville, il se trouve à 39 km du palais des papes et à 40 km de la gare TGV d'Avignon.\nLa kitchenette est équipée d'un réfrigérateur, d'un four et de plaques de cuisson. La douche est pourvue d'articles de toilette gratuits et d'un sèche-cheveux.\nVous séjournerez à 13 km du pont du Gard et à 47 km du parc des expositions d'Avignon. L'aéroport le plus proche, celui de Nîmes-Garons, est situé à 34 km.""]",23,Uzes,44.0121279,4.4196718,"[25.18, 25.13, 26.36, 26.85, 26.8, 28.77, 27.72]","[4.22, 5.59, 7.13, 7.44, 7.86, 6.36, 7.56]","[0.92, 0.88, 0, 0, 0, 0, 0.51]",49.747
